vendor_code,vendor_name,city_id,business_line,grade
27766z,کباب ساطوری بناب آذربایجان (شعبه استخر) ,2,Restaurant,Not Enough Comments
2y49zn,یام ویچ,2,Restaurant,Not Enough Comments
2xp6w2,بیرون بر کاکتوس,5,Restaurant,B
5z4g3n,کترینگ اصفهان ,2,Restaurant,Not Enough Comments
5nkl7r,بهار,2,Fruit Shop,B
2yo1o6,بستنی دهقان,2,Ice Cream and Juice Shop,B
2x76wn,رستوران پرشیکا (جردن),2,Restaurant,Not Enough Comments
266w9r,فست فود المپیک,2,Restaurant,B
233n98,پاسارگاد,2,Restaurant,Not Enough Comments
28698k,بمب امیر,2,Restaurant,Not Enough Comments
2g9xno,فست فود مسترفود,2,Restaurant,Not Enough Comments
59n9k4,اژدر زاپاتا (چاردیواری),2,Restaurant,B
277gy4,کافه آبمیوه آیس لند,2,Cafe,B
5xgl9w,تهیه غذای حلما,2,Restaurant,B
5lwykn,کافه رستوران میلانو ,2,Restaurant,Not Enough Comments
2w18zz,فلافل مزه نارمک (دهه شصتی ) ,2,Restaurant,Not Enough Comments
2r6z7n,فست فود پراتیک پلاس,2,Restaurant,B
5w36px,رامک (نیاوران),2,Restaurant,B
2p3lk1,رویال باربیکیو,2,Restaurant,Not Enough Comments
2o11n2,فست فود هرم طلایی,1,Restaurant,B
247yln,نعلبکی,2,Restaurant,Not Enough Comments
5x4g38,لوکابا,2,Restaurant,Not Enough Comments
5p63m8,کافه رستوران سراج,2,Restaurant,Not Enough Comments
233yn3,فست فود متال,2,Restaurant,Not Enough Comments
569p8g,فودلند,2,Restaurant,Not Enough Comments
29nmg9,فست فود کاهو ,2,Restaurant,Not Enough Comments
5xg6xp,هفت,2,Restaurant,Not Enough Comments
23z97g,کترینگ دریایی اوزال ,2,Restaurant,Not Enough Comments
5r974w,کافه رستوران چوگان,2,Restaurant,Not Enough Comments
21ywox,کافه امیدی,2,Restaurant,Not Enough Comments
58kzzn,کته کبابی 2000,2,Restaurant,Not Enough Comments
5x7zpw,دیزی سیتی,2,Restaurant,Not Enough Comments
5nkrxy,سامیار,2,Restaurant,Not Enough Comments
2y4mwm,فلفل قرمز,2,Restaurant,Not Enough Comments
27r4x5,یوخه پزی حدیث,5,Pastry,B
2o3w7n,شهروز گلپا,2,Restaurant,Not Enough Comments
5xg11r,نان کار بزرگ,1,Bakery,B
28ky8g,غذاکده باران,2,Restaurant,Not Enough Comments
2716m2,رستوران ته چین شاهان,1,Restaurant,B
27mzog,موجان,2,Restaurant,Not Enough Comments
2zl6p4,پیتزا ساندویچ دی,2,Restaurant,B
5nlyx1,هایپر فود مزه بازار (2),2,Restaurant,B
2llz8r,جيگرگوشه,2,Restaurant,Not Enough Comments
5nkxr9,کباب ذغالی گلپایگانی ,2,Restaurant,Not Enough Comments
29nlgn,پی برگر,2,Restaurant,Not Enough Comments
2mm7yn,رستوران نمونه,2,Restaurant,Not Enough Comments
2klwmr,آشکده نعنا داغ,2,Restaurant,Not Enough Comments
28pl9y,پیتزا سالارخان,2,Restaurant,B
5zlox9,بستنی رضایی شعبه ی امامت,2,Ice Cream and Juice Shop,B
2p86x8,تهیه غذای گیلان پخت,2,Restaurant,B
21o7p9,پل پیتزا,2,Restaurant,Not Enough Comments
2r6mwk,فست فود قصر نشاط,2,Restaurant,B
2p3xyx,فست فود بابا کیلویی,2,Restaurant,Not Enough Comments
594n6k,پیتزا و فست‌فود دایان ,2,Restaurant,Not Enough Comments
5nk7y8,کباب ذغالی المهدی,2,Restaurant,Not Enough Comments
21ywlx,لزون,2,Restaurant,Not Enough Comments
2lzln7,کافه کیک ,2,Pastry,B
286ww3,ساندویچ سی تو,2,Restaurant,Not Enough Comments
21kkyl,رامادا,2,Restaurant,Not Enough Comments
5ym4zx,نانوایی اسدی,2,Bakery,B
27mlr6,کترینگ تجریشی,2,Restaurant,Not Enough Comments
2z441r,کترینگ کد بانو,2,Restaurant,Not Enough Comments
5yozon,قهوه راه,2,Cafe,B
577g9l,فست فود پیدن,2,Restaurant,B
5zlwwp,تهیه غذای ریمون ,2,Restaurant,B
533r3w,کافه رستوران هشت,2,Restaurant,Not Enough Comments
27mw4o,کره باززز,2,Restaurant,Not Enough Comments
5g9mzo,آمارو,2,Restaurant,Not Enough Comments
5zl9ml,فست فود بابَکس,2,Restaurant,Not Enough Comments
5p3wwx,کافه رستوران تیشکو,2,Restaurant,Not Enough Comments
5nkgl9,کترینگ مجلسی,2,Restaurant,Not Enough Comments
21ymyr,فلافل بیروتی جزیره اصل (صادقی),2,Restaurant,Not Enough Comments
2ox4nn,بمب اژدر‌ زاپاتا,2,Restaurant,B
5rwlor,فست فود بیسا,2,Restaurant,Not Enough Comments
2x7x8g,سلام کافه,2,Restaurant,Not Enough Comments
2nk1wg,فست فود رزمی,2,Restaurant,Not Enough Comments
5llxo5,کترینگ فارسی ,1,Restaurant,B
5869nm,کترینگ قیاسی,2,Restaurant,Not Enough Comments
2o1yxk,وی فود,2,Restaurant,Not Enough Comments
247yn4,راه,2,Restaurant,Not Enough Comments
2w1g96,کره کده,2,Restaurant,Not Enough Comments
23k1m2,ساندویچ میخک,1,Restaurant,B
2g986r,هات اسنک,2,Restaurant,Not Enough Comments
5xg9nm,بستنی رضایی,2,Ice Cream and Juice Shop,B
5ww115,پیتزا دالاهو,1,Restaurant,B
5mk985,سنتی سرای وارش,1,Restaurant,B
231ply,تیم فیت,2,Restaurant,B
5nl7zo,رستوران بیرونبر آمیرزا,5,Restaurant,B
59n41g,رستوران خان بابا,2,Restaurant,Not Enough Comments
23zn15,فست فود آقای برگر,1,Restaurant,B
51kk6m,بازار کباب,2,Restaurant,Not Enough Comments
5klynr,لامور فود,2,Restaurant,Not Enough Comments
2y7gy2,رستوران لیو,1,Restaurant,B
54wwo4,پاستا پاتوق,2,Restaurant,Not Enough Comments
27m68k,سوخاری کیلوئی آقای خاص ,2,Restaurant,Not Enough Comments
2p3r6p,خانه رایا,2,Restaurant,B
5xgymg,آبمیوه سورسو,2,Ice Cream and Juice Shop,B
5g97yg,قدقد سوخاری,2,Restaurant,Not Enough Comments
2oxml6,مجموعه غذایی سوران,5,Restaurant,B
2o36wz,فست فود شاوور,2,Restaurant,Not Enough Comments
231krw,گل یاس,2,Restaurant,Not Enough Comments
2oxz3y,فست فود لیمو,2,Restaurant,B
2r9kol,کباب سرای ارباب ,2,Restaurant,Not Enough Comments
2y4ykg,توکل,2,Restaurant,Not Enough Comments
5mmppg,تهیه غذای مجد,2,Restaurant,Not Enough Comments
2p3p7p,کباب کباب,2,Restaurant,Not Enough Comments
21y447,سبزی خردکنی و مواد غذایی ایلیا,2,Fruit Shop,B
2xgykg,کترینگ آفتابگردون طلایی,2,Restaurant,Not Enough Comments
5n4z95,میدنایت برگر,1,Restaurant,B
2r9p9p,کافه فست فود ماکان,2,Restaurant,Not Enough Comments
577n1z,کبابخانه خورشید,2,Restaurant,B
2r9831,تهیه غذا نیلوفرآبی ,2,Restaurant,Not Enough Comments
5lzk9z,ملاقه,2,Restaurant,Not Enough Comments
2k64k5,آشپزخانه سلمان,1,Restaurant,B
594n8n,غذای ضیافت,2,Restaurant,Not Enough Comments
277kw6,کد بانو,2,Restaurant,B
21ky6p,رستوران صمد,2,Restaurant,Not Enough Comments
5mmolk,رستوران ایتالیایی بازیلیکو,2,Restaurant,Not Enough Comments
5g9rgn,کترینگ جامع باغ فیض,2,Restaurant,B
5mm4kn,دیزی سرای تختی,2,Restaurant,Not Enough Comments
5331lw,صبحانه و دیزی سرای حبیب,2,Restaurant,Not Enough Comments
59ryz2,بیرون بر سفیر,5,Restaurant,B
5xg4y9,پیتزا ساندویچ آتیش,2,Restaurant,B
2zkogl,پیتزا سوخاری طهران,2,Restaurant,Not Enough Comments
54nozl,کترینگ فرهنگ,2,Restaurant,B
57n7p2,ساندویچ سعید,1,Restaurant,B
2g971x,طباخی قوچ سفید,2,Restaurant,Not Enough Comments
51ox9m,فلافل اصیل خوزستان,2,Restaurant,Not Enough Comments
2773o1,کترینگ مادر,2,Restaurant,Not Enough Comments
266x9z,گولوزیتا,2,Restaurant,Not Enough Comments
5471k7,مادیتا,2,Restaurant,Not Enough Comments
2kl7pm,وی ویچ,2,Restaurant,Not Enough Comments
5kl83w,قنادی نگار ونک,2,Pastry,B
5gx4wp,طباخی چیذر(امام زاده علی اکبر) ,2,Restaurant,B
5kl4rz,پیتزا هوم,2,Restaurant,Not Enough Comments
23zkxm,ماژین برگر,2,Restaurant,Not Enough Comments
58ko13,طباخی راکا,2,Restaurant,Not Enough Comments
5y4y1x,مطبخ میرا ,2,Restaurant,Not Enough Comments
54nzwy,حاجی ارزونی چهار فصل ,2,Fruit Shop,B
5g9wmy,خانه سنم,2,Restaurant,Not Enough Comments
5mmxp8,مرغ بریان آتیشه ,2,Restaurant,Not Enough Comments
5zl3w7,کافه آش بی بی ناز,2,Restaurant,B
5mm6mo,کره کباب تبریز بناب,2,Restaurant,Not Enough Comments
5my1mz,فست فود چیکنتی (شعبه چیتگر),2,Restaurant,B
5zk4om,دیزی سرای اردبیل,2,Restaurant,Not Enough Comments
5nkgpn,بمب لیمون,2,Restaurant,Not Enough Comments
5zkx74,ببری برگر,2,Restaurant,Not Enough Comments
5llr8l,فیجو,2,Restaurant,Not Enough Comments
51ky8p,رستوران سفره,2,Restaurant,Not Enough Comments
23zzr7,مستر پاستا,2,Restaurant,Not Enough Comments
547o61,پاچینی ماچینی,2,Restaurant,Not Enough Comments
28km94,سیب تون ,2,Restaurant,Not Enough Comments
59x4zl,قنادی و شیرینی فروشی قیطریه,2,Pastry,B
2xgwlw,فست فود جینو,2,Restaurant,B
5k3g9w,مطبخ زند,2,Restaurant,Not Enough Comments
5zkwxl,جگر طُ,2,Restaurant,Not Enough Comments
2nko86,سالادیته,2,Restaurant,Not Enough Comments
54w77p,عطاویچ ( گاندی),2,Restaurant,B
269ngx,آون هاوس,2,Restaurant,Not Enough Comments
216nx5,سردویچ آویژه ,1,Restaurant,B
2334ry,رستوران امین ,2,Restaurant,B
2rwwmg,سوخاری پولک شعبه شریعتی,2,Restaurant,Not Enough Comments
233w84,برگرلب,2,Restaurant,Not Enough Comments
2y4735,کباب و حلیم لادن,1,Restaurant,B
2869ym,خانه‌ی دوست,2,Restaurant,Not Enough Comments
269p4w,وروVero,2,Ice Cream and Juice Shop,B
2lwpr4,فست فود لاوانو,1,Restaurant,B
269r4z,پیتزا تایم,2,Restaurant,Not Enough Comments
5mmwg9,ویان,2,Restaurant,Not Enough Comments
2o3ogx,رویسنس,2,Restaurant,Not Enough Comments
2kly7m,جگرسرای آذربایجان,2,Restaurant,Not Enough Comments
2kl7kz,تهیه غذای شبستری,2,Restaurant,B
21owxy,خانه شکلات,2,Pastry,B
5nlr3k,دیلِ باب,2,Restaurant,Not Enough Comments
2w1pyx,کباب خوشاکو,2,Restaurant,Not Enough Comments
2161o5,هایپر میوه خندوانه,1,Fruit Shop,B
28k1wk,کافه رستوران ب ,2,Restaurant,Not Enough Comments
2r9717,کافه رستوران نیتارو,2,Restaurant,Not Enough Comments
59nkk3,فست فود بهترینه,2,Restaurant,Not Enough Comments
5o3g6x,نانوایی ارغوان ,2,Bakery,B
58kkpz,فست فود دایناسور,2,Restaurant,Not Enough Comments
5r649z,حبیب تهرونی (دارآباد),2,Restaurant,B
2k66pn,خانباجی,2,Restaurant,Not Enough Comments
5nklxm,تشریفات میزبان,2,Restaurant,B
5gxz4r,ایتی ایت (eighty eight),2,Restaurant,B
2x4774,فست فود و سوخاری تردک,2,Restaurant,Not Enough Comments
269mwy,پیتزا بازی,2,Restaurant,Not Enough Comments
5opyw2,رستوران پاشا,1,Restaurant,B
26rnn4,بشتی (پارک ساعی),2,Restaurant,Not Enough Comments
2yor11,آرتا نان بهار,2,Bakery,B
2w1778,گود برگر,2,Restaurant,B
2o39wy,فست فود یامی,2,Restaurant,Not Enough Comments
2691kg,عمارت ماه,2,Restaurant,Not Enough Comments
2g4m95,قهوه جنوب,5,Cafe,B
2r9gr3,جگرکی کوهان,2,Restaurant,Not Enough Comments
24w4xk,کیمی لند,2,Restaurant,Not Enough Comments
571187,ساندویچ بار,2,Restaurant,Not Enough Comments
5nlyox,فست فود کاهو,2,Restaurant,Not Enough Comments
2zkyo4,کافه رستوران ویواچه,2,Restaurant,Not Enough Comments
5yrlz2,شیرینی آنسه (شعبه هاشمیه),1,Pastry,B
2yowog,فینگرفود پاپیچ,2,Restaurant,Not Enough Comments
2p8oxz,سها,2,Restaurant,Not Enough Comments
2o3k4z,رستوران لونا,2,Restaurant,Not Enough Comments
2o3y97,کبابخانه رابیو,2,Restaurant,Not Enough Comments
2zlwl7,رستوران اکبر جوجه ,2,Restaurant,B
547y4o,پاب,2,Restaurant,Not Enough Comments
2r9py8,پیتزا ایتالیا,2,Restaurant,Not Enough Comments
5mmlnk,شمرون خان,2,Restaurant,Not Enough Comments
2o3y7m,فست فود شب نشین,2,Restaurant,Not Enough Comments
2mm37g,موسیو سوخاری,2,Restaurant,Not Enough Comments
2x747g,کافه رستوران شکلات,2,Restaurant,Not Enough Comments
21y1gl,کافه وایت,2,Cafe,B
28k831,سوخاری کیلویی دژ,2,Restaurant,Not Enough Comments
2w3yk9,تهیه غذای باغ فیض,2,Restaurant,B
2p84w6,فست فود شقایق,2,Restaurant,Not Enough Comments
5nkmzz,فست فود پیاده رو ,2,Restaurant,Not Enough Comments
56r96p,پیتزا بلوک,2,Restaurant,Not Enough Comments
5w73rw,مگنت,2,Restaurant,Not Enough Comments
5k3zz3,فست فود رومانو,2,Restaurant,B
2lwy47,مون برگر,2,Restaurant,Not Enough Comments
2p8lz7,چلو کبابی گلشن,2,Restaurant,B
568w35,جوج پک,5,Restaurant,B
277x9g,فست فود 13,2,Restaurant,Not Enough Comments
5698gr,سرس,2,Restaurant,Not Enough Comments
2g9lg1,لوزینه,2,Restaurant,Not Enough Comments
5o3pg9,مطبخ‌چی,2,Restaurant,Not Enough Comments
5mkm7w,های برگر(چهاردیواری),2,Restaurant,B
5mmlwl,پیتزا لند,2,Restaurant,Not Enough Comments
2klm19,فست فود اقتصادی رزماری,2,Restaurant,Not Enough Comments
2o3xwn,آقای ساندویچ طهران,2,Restaurant,Not Enough Comments
2y4yxy,مطبخ سفیران,2,Restaurant,Not Enough Comments
54ng1r,هات داگ مسعود (یوسف آباد),2,Restaurant,B
59zgo2,رستوران شاهو ,2,Restaurant,Not Enough Comments
5693r1,کترینگ سبز,2,Restaurant,Not Enough Comments
5nky68,کترینگ ایرانی تیامو,2,Restaurant,Not Enough Comments
5339kk,کافه و رستوران اسنکس,2,Cafe,B
5gx13n,کافه رستوران فرخان,2,Restaurant,B
277kyn,ارزانسرای بهار,2,Fruit Shop,B
2w3l3z,دیدنیها,2,Restaurant,Not Enough Comments
21ypwg,طاق بستان ,2,Restaurant,Not Enough Comments
5ym3mw,کافه رستوران ژیانو,2,Restaurant,Not Enough Comments
2p349p,رستوران شاندیز,2,Restaurant,Not Enough Comments
569mng,فلافل ارم,2,Restaurant,Not Enough Comments
5zkwol,حلیم کباب برکت,2,Restaurant,Not Enough Comments
5z4lzy,سوخاری کیلویی پرطلا ,2,Restaurant,Not Enough Comments
5x7z49,فلافل کیلویی و ساندویچی و پیتزا دایی رضا ,2,Restaurant,Not Enough Comments
29nzkm,ارکید,2,Restaurant,Not Enough Comments
21y6gz,نان سنگک سنتی جلفا,2,Bakery,B
2o1kw2,فست فود نارنج,1,Restaurant,B
5zl7yo,سرای کباب رستوران هادی و حانی,2,Restaurant,B
547y74,ایرن,2,Restaurant,Not Enough Comments
5k6l8l,بمب تهرانسر,2,Restaurant,B
5y4pn2,فست فود شهراز,1,Restaurant,B
2my8ln,کترینگ لاوان(شریعتی),2,Restaurant,B
2m3m82,پروتئین استقلال,1,Meat Shop,B
5nk9mr,غذای ستاره,2,Restaurant,Not Enough Comments
5333xm,هاوژین لانژ ,2,Restaurant,B
2gx1g6,ساندویچ تنوری پارسا,2,Restaurant,B
2p3p8r,فست فود آبادان,2,Restaurant,Not Enough Comments
58pw19,کام برگر,2,Restaurant,B
2r9myr,فست فود نوش جان,2,Restaurant,Not Enough Comments
51kok3,رستوران دیبا,2,Restaurant,Not Enough Comments
59nom7,پاپال,2,Restaurant,Not Enough Comments
5oxp88,کاران سوشی ,2,Restaurant,B
2p3g7l,فست فود طُم( شهرک غرب),2,Restaurant,Not Enough Comments
5yo69n,ویستا برگر ,2,Restaurant,B
2x7p6n,چلو کبابی برادران گلپایگانی اصل,2,Restaurant,Not Enough Comments
247no4,فست فود ایلیا (ولیعصر) ,2,Restaurant,Not Enough Comments
5y44ym,سلف سرویس ابوحسین اهوازی,2,Restaurant,Not Enough Comments
57m48y,جگرسرای محمدزاده,2,Restaurant,Not Enough Comments
2p63lp,کافه رستوران گعده ,2,Restaurant,Not Enough Comments
2yo7yp,آبمیوه شهریور,2,Ice Cream and Juice Shop,B
5x48o5,کباب سرای محسن,1,Restaurant,B
28py93,رستوران دوژه,2,Restaurant,Not Enough Comments
2o3ylx,جگرکی پاتوق,2,Restaurant,Not Enough Comments
2o11xm,املت و دیزی عالمی,2,Restaurant,Not Enough Comments
266mg3,دیزی گلفام,2,Restaurant,Not Enough Comments
53kk35,کافه رستوران اردیبهشت,1,Restaurant,B
583ky2,سرزمین پروتئین شیراز ,5,Meat Shop,B
5w18gl,دآ فود,2,Restaurant,Not Enough Comments
28pxon,رستوران سالیز,2,Restaurant,B
21klkz,دیزی سرای خانواده ,2,Restaurant,Not Enough Comments
57mogl,گوگل ویچ,2,Restaurant,Not Enough Comments
5g9ynz,سوپر میوه سلطانی,2,Fruit Shop,B
5944m9,فرخنده,2,Restaurant,Not Enough Comments
5w77wn,لمانچا,2,Restaurant,Not Enough Comments
51k7yo,مینی ماکسی,2,Restaurant,Not Enough Comments
2r9xr1,فست فود دوفیل,2,Restaurant,Not Enough Comments
5lw47o,فست فود امیر لقمه,2,Restaurant,B
29zlr5,خاص برگر (شعبه 2),5,Restaurant,B
5lzr78,کباب ذغالی حامد,2,Restaurant,Not Enough Comments
5p34yp,انارک,2,Restaurant,Not Enough Comments
2p39k9,کترینگ هوم فود,2,Restaurant,Not Enough Comments
2g9k9n,فست فود ماها,2,Restaurant,Not Enough Comments
